"codigo";"descricao";"descricao_breve"
"X46";"Envenenamento [intoxicação] acidental por e exposição à substâncias nocivas";"Envenenamento acidental e exposição subst nocivas"
"X47";"Envenenamento [intoxicação] acidental por e exposição à substâncias nocivas";"Envenenamento acidental e exposição subst nocivas"
"X48";"Envenenamento [intoxicação] acidental por e exposição à substâncias nocivas";"Envenenamento acidental e exposição subst nocivas"
"X49";"Envenenamento [intoxicação] acidental por e exposição à substâncias nocivas";"Envenenamento acidental e exposição subst nocivas"
"X50";"Excesso de esforços, viagens e privações";"Excesso de esforços, viagens e privações"
"X51";"Excesso de esforços, viagens e privações";"Excesso de esforços, viagens e privações"
"X52";"Excesso de esforços, viagens e privações";"Excesso de esforços, viagens e privações"
"X53";"Excesso de esforços, viagens e privações";"Excesso de esforços, viagens e privações"
"X54";"Excesso de esforços, viagens e privações";"Excesso de esforços, viagens e privações"
"X55";"Excesso de esforços, viagens e privações";"Excesso de esforços, viagens e privações"
"X56";"Excesso de esforços, viagens e privações";"Excesso de esforços, viagens e privações"
"X57";"Excesso de esforços, viagens e privações";"Excesso de esforços, viagens e privações"
"X58";"Exposição acidental a outros fatores e aos não especificados";"Exposição acidental a outr fatores e aos não espec"
"X59";"Exposição acidental a outros fatores e aos não especificados";"Exposição acidental a outr fatores e aos não espec"
"X60";"Lesões autoprovocadas intencionalmente";"Lesões autoprovocadas intencionalmente"
"X61";"Lesões autoprovocadas intencionalmente";"Lesões autoprovocadas intencionalmente"
"X62";"Lesões autoprovocadas intencionalmente";"Lesões autoprovocadas intencionalmente"
"X63";"Lesões autoprovocadas intencionalmente";"Lesões autoprovocadas intencionalmente"
"X64";"Lesões autoprovocadas intencionalmente";"Lesões autoprovocadas intencionalmente"
"X65";"Lesões autoprovocadas intencionalmente";"Lesões autoprovocadas intencionalmente"
"X66";"Lesões autoprovocadas intencionalmente";"Lesões autoprovocadas intencionalmente"
"X67";"Lesões autoprovocadas intencionalmente";"Lesões autoprovocadas intencionalmente"
"X68";"Lesões autoprovocadas intencionalmente";"Lesões autoprovocadas intencionalmente"
"X69";"Lesões autoprovocadas intencionalmente";"Lesões autoprovocadas intencionalmente"
"X70";"Lesões autoprovocadas intencionalmente";"Lesões autoprovocadas intencionalmente"
"X71";"Lesões autoprovocadas intencionalmente";"Lesões autoprovocadas intencionalmente"
"X72";"Lesões autoprovocadas intencionalmente";"Lesões autoprovocadas intencionalmente"
"X73";"Lesões autoprovocadas intencionalmente";"Lesões autoprovocadas intencionalmente"
"X74";"Lesões autoprovocadas intencionalmente";"Lesões autoprovocadas intencionalmente"
"X75";"Lesões autoprovocadas intencionalmente";"Lesões autoprovocadas intencionalmente"
"X76";"Lesões autoprovocadas intencionalmente";"Lesões autoprovocadas intencionalmente"
"X77";"Lesões autoprovocadas intencionalmente";"Lesões autoprovocadas intencionalmente"
"X78";"Lesões autoprovocadas intencionalmente";"Lesões autoprovocadas intencionalmente"
"X79";"Lesões autoprovocadas intencionalmente";"Lesões autoprovocadas intencionalmente"
"X80";"Lesões autoprovocadas intencionalmente";"Lesões autoprovocadas intencionalmente"
"X81";"Lesões autoprovocadas intencionalmente";"Lesões autoprovocadas intencionalmente"
"X82";"Lesões autoprovocadas intencionalmente";"Lesões autoprovocadas intencionalmente"
"X83";"Lesões autoprovocadas intencionalmente";"Lesões autoprovocadas intencionalmente"
"X84";"Lesões autoprovocadas intencionalmente";"Lesões autoprovocadas intencionalmente"
"X85";"Agressões";"Agressões"
"X86";"Agressões";"Agressões"
"X87";"Agressões";"Agressões"
"X88";"Agressões";"Agressões"
"X89";"Agressões";"Agressões"
"X90";"Agressões";"Agressões"
"X91";"Agressões";"Agressões"
"X92";"Agressões";"Agressões"
"X93";"Agressões";"Agressões"
"X94";"Agressões";"Agressões"
"X95";"Agressões";"Agressões"
"X96";"Agressões";"Agressões"
"X97";"Agressões";"Agressões"
"X98";"Agressões";"Agressões"
"X99";"Agressões";"Agressões"
"Y00";"Agressões";"Agressões"
"Y01";"Agressões";"Agressões"
"Y02";"Agressões";"Agressões"
"Y03";"Agressões";"Agressões"
"Y04";"Agressões";"Agressões"
"Y05";"Agressões";"Agressões"
"Y06";"Agressões";"Agressões"
"Y07";"Agressões";"Agressões"
"Y08";"Agressões";"Agressões"
"Y09";"Agressões";"Agressões"
"Y10";"Eventos (fatos) cuja intenção é indeterminada";"Eventos (fatos) cuja intenção é indeterminada"
"Y11";"Eventos (fatos) cuja intenção é indeterminada";"Eventos (fatos) cuja intenção é indeterminada"
"Y12";"Eventos (fatos) cuja intenção é indeterminada";"Eventos (fatos) cuja intenção é indeterminada"
"Y13";"Eventos (fatos) cuja intenção é indeterminada";"Eventos (fatos) cuja intenção é indeterminada"
"Y14";"Eventos (fatos) cuja intenção é indeterminada";"Eventos (fatos) cuja intenção é indeterminada"
"Y15";"Eventos (fatos) cuja intenção é indeterminada";"Eventos (fatos) cuja intenção é indeterminada"
"Y16";"Eventos (fatos) cuja intenção é indeterminada";"Eventos (fatos) cuja intenção é indeterminada"
"Y17";"Eventos (fatos) cuja intenção é indeterminada";"Eventos (fatos) cuja intenção é indeterminada"
"Y18";"Eventos (fatos) cuja intenção é indeterminada";"Eventos (fatos) cuja intenção é indeterminada"
"Y19";"Eventos (fatos) cuja intenção é indeterminada";"Eventos (fatos) cuja intenção é indeterminada"
"Y20";"Eventos (fatos) cuja intenção é indeterminada";"Eventos (fatos) cuja intenção é indeterminada"
"Y21";"Eventos (fatos) cuja intenção é indeterminada";"Eventos (fatos) cuja intenção é indeterminada"
"Y22";"Eventos (fatos) cuja intenção é indeterminada";"Eventos (fatos) cuja intenção é indeterminada"
"Y23";"Eventos (fatos) cuja intenção é indeterminada";"Eventos (fatos) cuja intenção é indeterminada"
"Y24";"Eventos (fatos) cuja intenção é indeterminada";"Eventos (fatos) cuja intenção é indeterminada"
"Y25";"Eventos (fatos) cuja intenção é indeterminada";"Eventos (fatos) cuja intenção é indeterminada"
"Y26";"Eventos (fatos) cuja intenção é indeterminada";"Eventos (fatos) cuja intenção é indeterminada"
"Y27";"Eventos (fatos) cuja intenção é indeterminada";"Eventos (fatos) cuja intenção é indeterminada"
"Y28";"Eventos (fatos) cuja intenção é indeterminada";"Eventos (fatos) cuja intenção é indeterminada"
"Y29";"Eventos (fatos) cuja intenção é indeterminada";"Eventos (fatos) cuja intenção é indeterminada"
"Y30";"Eventos (fatos) cuja intenção é indeterminada";"Eventos (fatos) cuja intenção é indeterminada"
"Y31";"Eventos (fatos) cuja intenção é indeterminada";"Eventos (fatos) cuja intenção é indeterminada"
"Y32";"Eventos (fatos) cuja intenção é indeterminada";"Eventos (fatos) cuja intenção é indeterminada"
"Y33";"Eventos (fatos) cuja intenção é indeterminada";"Eventos (fatos) cuja intenção é indeterminada"
"Y34";"Eventos (fatos) cuja intenção é indeterminada";"Eventos (fatos) cuja intenção é indeterminada"
"Y35";"Intervenções legais e operações de guerra";"Intervenções legais e operações de guerra"
"Y36";"Intervenções legais e operações de guerra";"Intervenções legais e operações de guerra"
"Y40";"Complicações de assistência médica e cirúrgica";"Complicações de assistência médica e cirúrgica"
"Y41";"Complicações de assistência médica e cirúrgica";"Complicações de assistência médica e cirúrgica"
"Y42";"Complicações de assistência médica e cirúrgica";"Complicações de assistência médica e cirúrgica"
"Y43";"Complicações de assistência médica e cirúrgica";"Complicações de assistência médica e cirúrgica"
"Y44";"Complicações de assistência médica e cirúrgica";"Complicações de assistência médica e cirúrgica"
"Y45";"Complicações de assistência médica e cirúrgica";"Complicações de assistência médica e cirúrgica"
"Y46";"Complicações de assistência médica e cirúrgica";"Complicações de assistência médica e cirúrgica"
"Y47";"Complicações de assistência médica e cirúrgica";"Complicações de assistência médica e cirúrgica"
"Y48";"Complicações de assistência médica e cirúrgica";"Complicações de assistência médica e cirúrgica"
"Y49";"Complicações de assistência médica e cirúrgica";"Complicações de assistência médica e cirúrgica"
"Y50";"Complicações de assistência médica e cirúrgica";"Complicações de assistência médica e cirúrgica"
"Y51";"Complicações de assistência médica e cirúrgica";"Complicações de assistência médica e cirúrgica"
"Y52";"Complicações de assistência médica e cirúrgica";"Complicações de assistência médica e cirúrgica"
"Y53";"Complicações de assistência médica e cirúrgica";"Complicações de assistência médica e cirúrgica"
"Y54";"Complicações de assistência médica e cirúrgica";"Complicações de assistência médica e cirúrgica"
"Y55";"Complicações de assistência médica e cirúrgica";"Complicações de assistência médica e cirúrgica"
"Y56";"Complicações de assistência médica e cirúrgica";"Complicações de assistência médica e cirúrgica"
"Y57";"Complicações de assistência médica e cirúrgica";"Complicações de assistência médica e cirúrgica"
"Y58";"Complicações de assistência médica e cirúrgica";"Complicações de assistência médica e cirúrgica"
"Y59";"Complicações de assistência médica e cirúrgica";"Complicações de assistência médica e cirúrgica"
"Y60";"Complicações de assistência médica e cirúrgica";"Complicações de assistência médica e cirúrgica"
"Y61";"Complicações de assistência médica e cirúrgica";"Complicações de assistência médica e cirúrgica"
"Y62";"Complicações de assistência médica e cirúrgica";"Complicações de assistência médica e cirúrgica"
"Y63";"Complicações de assistência médica e cirúrgica";"Complicações de assistência médica e cirúrgica"
"Y64";"Complicações de assistência médica e cirúrgica";"Complicações de assistência médica e cirúrgica"
"Y65";"Complicações de assistência médica e cirúrgica";"Complicações de assistência médica e cirúrgica"
"Y66";"Complicações de assistência médica e cirúrgica";"Complicações de assistência médica e cirúrgica"
"Y67";"Complicações de assistência médica e cirúrgica";"Complicações de assistência médica e cirúrgica"
"Y68";"Complicações de assistência médica e cirúrgica";"Complicações de assistência médica e cirúrgica"
"Y69";"Complicações de assistência médica e cirúrgica";"Complicações de assistência médica e cirúrgica"
